id,lat,lon
1884,38.755919,-76.846592
1885,38.756069,-76.841881
1886,38.756010,-76.837476
1887,38.755086,-76.832562
1888,38.755146,-76.828312
1889,38.755498,-76.825069
1890,38.756334,-76.819932
1891,38.755667,-76.815026
1892,38.755809,-76.810751
1893,38.755201,-76.806503
1894,38.756392,-76.801719
1895,38.756685,-76.797939
1896,38.756175,-76.792047
1897,38.756387,-76.787875
1898,38.755627,-76.782974
1899,38.755952,-76.779180
1900,38.759682,-77.226117
1901,38.760535,-77.220654
1902,38.761166,-77.216568
1903,38.760808,-77.210985
1904,38.760079,-77.207365
1905,38.760623,-77.202680
1906,38.759749,-77.198701
1907,38.760964,-77.194244
1908,38.759786,-77.188649
1909,38.760995,-77.184052
1910,38.761139,-77.179290
1911,38.760291,-77.175586
1912,38.759983,-77.171951
1913,38.759636,-77.166260
1914,38.760337,-77.162467
1915,38.759690,-77.157378
1916,38.759640,-77.152938
1917,38.761081,-77.148977
1918,38.760271,-77.143935
1919,38.760010,-77.139488
1920,38.760478,-77.135379
1921,38.760029,-77.130760
1922,38.759468,-77.126583
1923,38.759859,-77.121190
1924,38.760245,-77.116504
1925,38.759701,-77.112193
1926,38.761041,-77.108175
1927,38.760106,-77.103954
1928,38.760453,-77.099683
1929,38.760552,-77.093979
1930,38.761007,-77.090739
1931,38.760430,-77.086012
1932,38.761056,-77.081844
1933,38.759595,-77.077444
1934,38.760373,-77.072917
1935,38.760508,-77.067738
1936,38.760523,-77.062331
1937,38.760453,-77.058480
1938,38.761259,-77.054104
1939,38.760856,-77.049791
1940,38.759862,-77.044555
1941,38.760781,-77.040917
1942,38.760297,-77.036017
1943,38.760174,-77.031528
1944,38.760653,-77.026400
1945,38.760913,-77.022317
1946,38.759758,-77.017993
1947,38.760263,-77.014092
1948,38.761169,-77.008722
1949,38.761203,-77.004079
1950,38.760331,-77.000254
1951,38.759854,-76.995518
1952,38.759573,-76.991226
1953,38.759537,-76.987015
1954,38.761095,-76.982232
1955,38.760306,-76.977559
1956,38.759543,-76.972107
1957,38.760043,-76.968101
1958,38.760399,-76.963370
1959,38.760964,-76.959886
1960,38.760440,-76.955543
1961,38.760637,-76.950693
1962,38.760637,-76.945341
1963,38.760390,-76.941664
1964,38.761094,-76.936907
1965,38.760095,-76.931770
1966,38.760337,-76.927960
1967,38.760548,-76.923420
1968,38.759710,-76.919521
1969,38.759598,-76.914156
1970,38.759841,-76.910474
1971,38.760112,-76.905014
1972,38.759673,-76.901387
1973,38.760921,-76.896000
1974,38.760327,-76.891930
1975,38.759839,-76.887998
1976,38.760961,-76.883743
1977,38.759537,-76.878246
1978,38.759750,-76.873640
1979,38.759530,-76.869239
1980,38.759560,-76.865300
1981,38.759784,-76.859535
1982,38.760539,-76.855741
1983,38.759493,-76.850956
1984,38.760652,-76.847237
1985,38.759614,-76.842434
1986,38.761248,-76.837176
1987,38.759767,-76.832738
1988,38.760542,-76.828298
1989,38.760938,-76.824898
1990,38.760648,-76.820244
1991,38.760764,-76.815599
1992,38.760277,-76.810648
1993,38.759874,-76.806513
1994,38.759655,-76.802338
1995,38.761008,-76.797289
1996,38.760216,-76.793424
1997,38.759633,-76.788332
1998,38.760567,-76.784614
1999,38.760872,-76.779273
2000,38.764176,-77.225257
2001,38.764199,-77.220534
2002,38.765455,-77.215501
2003,38.765360,-77.211443
2004,38.764905,-77.207441
2005,38.764042,-77.202649
2006,38.764377,-77.197654
2007,38.765387,-77.193908
2008,38.765025,-77.188754
2009,38.765336,-77.184330
2010,38.764140,-77.180840
2011,38.764824,-77.176158
2012,38.765512,-77.171562
2013,38.765544,-77.166831
2014,38.764305,-77.161785
2015,38.765386,-77.157517
2016,38.764176,-77.154041
2017,38.765143,-77.148310
2018,38.764533,-77.144392
2019,38.764243,-77.139367
2020,38.764421,-77.134496
2021,38.764727,-77.130873
2022,38.764460,-77.125801
2023,38.765324,-77.121778
2024,38.765376,-77.117149
2025,38.764631,-77.112514
2026,38.764421,-77.108456
2027,38.764584,-77.103233
2028,38.765290,-77.098459
2029,38.765152,-77.094148
2030,38.764769,-77.089731
2031,38.764255,-77.086100
2032,38.764686,-77.081372
2033,38.764956,-77.076222
2034,38.765237,-77.072683
2035,38.765702,-77.068459
2036,38.764128,-77.063702
2037,38.765632,-77.058675
2038,38.764079,-77.054555
2039,38.764108,-77.050382
2040,38.764656,-77.044172
2041,38.765070,-77.040503
2042,38.765246,-77.035860
2043,38.765668,-77.030955
2044,38.765118,-77.027137
2045,38.764327,-77.022240
2046,38.765412,-77.018404
2047,38.764025,-77.013334
2048,38.764893,-77.009492
2049,38.764269,-77.005340
2050,38.764395,-77.000900
2051,38.764248,-76.994600
2052,38.765369,-76.991256
2053,38.764676,-76.986331
2054,38.764897,-76.981555
2055,38.764088,-76.978216
2056,38.764477,-76.972379
2057,38.765613,-76.968742
2058,38.765700,-76.964367
2059,38.765057,-76.960010
2060,38.765639,-76.954820
2061,38.764434,-76.950618
2062,38.764156,-76.946716
2063,38.764494,-76.940636
2064,38.765411,-76.936114
2065,38.765543,-76.931868
2066,38.765000,-76.927578
2067,38.765705,-76.923310
2068,38.765351,-76.918455
2069,38.765696,-76.914489
2070,38.764794,-76.909753
2071,38.764013,-76.906097
2072,38.764086,-76.900660
2073,38.765755,-76.896078
2074,38.764378,-76.892224
2075,38.765685,-76.887358
2076,38.763981,-76.882284
2077,38.764411,-76.879112
2078,38.765178,-76.873295
2079,38.764101,-76.868592
2080,38.764823,-76.865129
2081,38.765575,-76.860776
2082,38.765670,-76.855526
2083,38.765603,-76.851353
2084,38.764324,-76.846423
2085,38.765536,-76.842871
2086,38.764329,-76.838289
2087,38.765079,-76.833953
2088,38.764156,-76.828072
2089,38.765182,-76.824030
2090,38.765070,-76.819344
2091,38.764940,-76.816140
2092,38.764833,-76.810593
2093,38.764851,-76.805432
2094,38.765580,-76.801137
2095,38.764848,-76.796425
2096,38.765614,-76.793189
2097,38.764364,-76.788150
2098,38.764062,-76.783245
2099,38.764826,-76.779206
2100,38.769374,-77.225417
2101,38.769705,-77.221307
2102,38.770228,-77.215859
2103,38.769297,-77.211371
2104,38.768490,-77.207728
2105,38.769515,-77.203017
2106,38.769573,-77.198631
2107,38.769457,-77.194167
2108,38.769318,-77.188985
2109,38.769128,-77.184687
2110,38.768848,-77.179819
2111,38.769139,-77.175037
2112,38.768972,-77.171748
2113,38.768705,-77.166530
2114,38.768880,-77.162883
2115,38.768955,-77.158134
2116,38.769247,-77.153368
2117,38.768731,-77.147821
2118,38.768738,-77.143593
2119,38.768787,-77.139640
2120,38.770262,-77.134506
2121,38.769400,-77.130233
2122,38.769883,-77.126486
2123,38.769481,-77.121499
2124,38.769186,-77.116774
2125,38.768577,-77.112047
2126,38.769327,-77.107874
2127,38.769279,-77.103902
2128,38.769119,-77.098990
2129,38.770147,-77.095031
2130,38.768504,-77.090773
2131,38.770031,-77.084751
2132,38.768827,-77.080944
2133,38.769638,-77.077163
2134,38.769874,-77.072333
2135,38.769681,-77.067590
2136,38.769796,-77.062361
2137,38.769155,-77.058943
2138,38.769607,-77.054694
2139,38.768770,-77.048995
2140,38.769076,-77.044809
2141,38.769498,-77.039912
2142,38.768597,-77.036645
2143,38.768880,-77.031861
2144,38.768993,-77.027446
2145,38.769630,-77.022935
2146,38.769270,-77.017364
2147,38.769123,-77.013357
2148,38.770208,-77.009164
2149,38.768800,-77.005364
2150,38.769780,-76.999708
2151,38.770163,-76.995134
2152,38.768613,-76.991591
2153,38.768654,-76.987272
2154,38.770052,-76.981895
2155,38.768516,-76.977663
2156,38.769847,-76.973724
2157,38.768941,-76.969090
2158,38.769648,-76.963269
2159,38.769026,-76.959915
2160,38.768980,-76.954727
2161,38.768705,-76.949841
2162,38.768520,-76.945651
2163,38.770019,-76.941756
2164,38.769326,-76.936081
2165,38.769442,-76.932842
2166,38.769270,-76.927082
2167,38.769725,-76.924005
2168,38.769545,-76.918683
2169,38.769614,-76.914299
2170,38.769412,-76.909659
2171,38.769026,-76.905681
2172,38.769441,-76.900352
2173,38.769265,-76.896638
2174,38.768937,-76.892246
2175,38.768469,-76.886819
2176,38.769996,-76.883164
2177,38.769314,-76.879264
2178,38.770130,-76.873069
2179,38.769328,-76.870254
2180,38.769244,-76.865238
2181,38.768885,-76.861248
2182,38.769142,-76.856015
2183,38.769478,-76.851541
2184,38.768763,-76.846420
2185,38.769171,-76.842562
2186,38.768942,-76.837978
2187,38.768900,-76.832857
2188,38.770108,-76.828275
2189,38.769702,-76.824712
2190,38.769807,-76.819263
2191,38.769212,-76.814678
2192,38.768797,-76.811190
2193,38.769616,-76.806094
2194,38.768959,-76.801581
2195,38.768807,-76.798163
2196,38.768558,-76.792730
2197,38.768803,-76.789005
2198,38.768954,-76.783396
2199,38.769779,-76.779761
2200,38.773244,-77.225237
2201,38.773589,-77.221060
2202,38.774413,-77.215319
2203,38.773808,-77.211187
2204,38.773568,-77.206588
2205,38.774688,-77.203503
2206,38.774371,-77.198970
2207,38.773820,-77.194248
2208,38.774489,-77.188618
2209,38.774465,-77.185366
2210,38.774357,-77.180633
2211,38.774363,-77.175778
2212,38.774302,-77.172012
2213,38.773803,-77.166178
2214,38.773912,-77.161293
2215,38.773825,-77.157331
2216,38.773535,-77.153472
2217,38.774107,-77.149474
2218,38.774662,-77.144106
2219,38.773429,-77.139390
2220,38.773331,-77.134437
2221,38.774529,-77.131139
2222,38.773176,-77.125887
2223,38.773558,-77.122221
2224,38.773470,-77.117802
2225,38.774395,-77.113497
2226,38.773049,-77.107597
2227,38.773829,-77.103430
2228,38.773642,-77.099839
2229,38.773257,-77.095331
2230,38.774088,-77.089314
2231,38.774769,-77.085360
2232,38.773081,-77.080821
2233,38.774237,-77.076051
2234,38.773200,-77.072554
2235,38.774742,-77.067048
2236,38.774336,-77.062513
2237,38.773763,-77.059112
2238,38.774215,-77.054310
2239,38.773216,-77.048831
2240,38.773847,-77.045158
2241,38.773504,-77.040186
2242,38.773315,-77.036601
2243,38.773599,-77.031113
2244,38.773469,-77.026430
2245,38.774621,-77.022424
2246,38.773097,-77.018640
2247,38.773506,-77.013940
2248,38.773634,-77.009909
2249,38.774123,-77.004722
2250,38.773307,-77.000867
2251,38.774517,-76.994998
2252,38.773403,-76.990593
2253,38.774159,-76.986416
2254,38.773671,-76.981939
2255,38.773869,-76.977385
2256,38.774078,-76.973293
2257,38.774128,-76.969170
2258,38.773916,-76.964745
2259,38.774478,-76.960127
2260,38.774547,-76.955492
2261,38.773848,-76.951173
2262,38.774002,-76.945340
2263,38.774158,-76.941395
2264,38.774237,-76.937377
2265,38.773633,-76.932242
2266,38.773101,-76.927153
2267,38.773349,-76.923439
2268,38.774576,-76.919676
2269,38.774416,-76.915206
2270,38.773978,-76.909120
2271,38.773722,-76.905641
2272,38.774249,-76.900318
2273,38.773452,-76.897224
2274,38.773100,-76.892245
2275,38.774675,-76.886558
2276,38.773148,-76.882477
2277,38.773931,-76.878938
2278,38.773921,-76.874327
2279,38.774100,-76.869948
2280,38.774323,-76.865018
2281,38.773163,-76.860111
2282,38.773618,-76.855930
2283,38.774172,-76.850662
2284,38.773274,-76.847423
2285,38.773696,-76.842635
2286,38.773258,-76.836940
2287,38.773771,-76.833599
2288,38.773541,-76.827943
2289,38.773558,-76.824555
2290,38.774350,-76.819945
2291,38.774281,-76.815120
2292,38.773988,-76.811326
2293,38.774353,-76.805538
2294,38.773431,-76.800970
2295,38.773779,-76.797483
2296,38.774282,-76.791923
2297,38.774046,-76.788257
2298,38.774763,-76.784141
2299,38.773514,-76.779780
2300,38.779019,-77.226087
2301,38.778958,-77.220379
2302,38.777975,-77.216120
2303,38.778480,-77.210944
2304,38.777756,-77.208040
2305,38.778118,-77.203354
2306,38.778139,-77.198050
2307,38.777897,-77.193133
2308,38.777643,-77.189370
2309,38.779131,-77.184263
2310,38.778781,-77.179652
2311,38.777789,-77.175089
2312,38.778720,-77.171034
2313,38.779113,-77.166495
2314,38.778019,-77.161746
2315,38.778516,-77.158417
2316,38.777578,-77.152665
2317,38.778104,-77.148077
2318,38.778228,-77.143481
2319,38.779045,-77.140132
2320,38.778654,-77.134951
2321,38.777498,-77.130131
2322,38.778167,-77.126478
2323,38.777552,-77.121550
2324,38.777747,-77.117113
2325,38.777875,-77.113422
2326,38.778796,-77.108301
2327,38.778280,-77.103432
2328,38.778387,-77.099600
2329,38.778000,-77.094785
2330,38.777716,-77.090842
2331,38.778507,-77.086398
2332,38.778197,-77.081829
2333,38.778382,-77.076083
2334,38.777712,-77.072730
2335,38.778485,-77.067589
2336,38.778653,-77.063611
2337,38.778587,-77.058134
2338,38.777921,-77.054826
2339,38.778877,-77.049868
2340,38.779143,-77.045785
2341,38.778688,-77.040678
2342,38.778105,-77.036359
2343,38.778548,-77.032389
2344,38.778027,-77.026148
2345,38.778588,-77.021639
2346,38.778274,-77.018656
2347,38.777558,-77.012940
2348,38.777837,-77.009236
2349,38.778843,-77.003869
2350,38.777680,-77.000803
2351,38.779187,-76.994727
2352,38.779043,-76.990414
2353,38.777502,-76.986137
2354,38.777678,-76.982072
2355,38.777518,-76.978002
2356,38.778447,-76.973507
2357,38.778420,-76.968903
2358,38.778348,-76.963550
2359,38.777732,-76.959101
2360,38.777511,-76.954805
2361,38.778673,-76.951273
2362,38.777784,-76.946335
2363,38.778899,-76.941229
2364,38.777573,-76.936658
2365,38.777492,-76.932633
2366,38.777966,-76.927294
2367,38.778667,-76.922767
2368,38.777512,-76.918257
2369,38.778648,-76.914899
2370,38.778163,-76.909051
2371,38.777657,-76.905738
2372,38.779039,-76.900844
2373,38.777813,-76.896395
2374,38.778303,-76.891124
2375,38.777516,-76.887843
2376,38.778431,-76.883183
2377,38.778186,-76.878996
2378,38.778102,-76.874141
2379,38.778604,-76.869845
2380,38.779240,-76.864863
2381,38.778940,-76.860134
2382,38.779061,-76.855152
2383,38.778946,-76.852199
2384,38.778477,-76.847243
2385,38.777751,-76.841627
2386,38.778661,-76.838581
2387,38.778166,-76.832503
2388,38.778581,-76.828603
2389,38.777887,-76.824792
2390,38.777753,-76.818972
2391,38.779117,-76.815623
2392,38.778454,-76.811339
2393,38.777727,-76.806232
2394,38.778919,-76.801148
2395,38.778034,-76.796928
2396,38.778421,-76.793450
2397,38.779272,-76.787431
2398,38.777739,-76.783004
2399,38.779130,-76.779608
2400,38.782986,-77.224417
2401,38.782195,-77.221049
2402,38.783567,-77.215807
2403,38.783361,-77.211027
2404,38.782728,-77.207367
2405,38.782780,-77.201921
2406,38.783593,-77.197418
2407,38.782475,-77.193191
2408,38.782174,-77.189757
2409,38.783356,-77.184483
2410,38.782463,-77.180059
2411,38.782398,-77.176158
2412,38.783221,-77.171425
2413,38.783222,-77.166709
2414,38.782887,-77.161973
2415,38.783265,-77.157885
2416,38.783517,-77.153169
2417,38.782230,-77.149201
2418,38.782040,-77.143667
2419,38.782009,-77.140054
2420,38.782726,-77.134698
2421,38.783763,-77.130166
2422,38.782101,-77.125357
2423,38.783758,-77.120960
2424,38.782865,-77.117433
2425,38.782806,-77.113069
2426,38.782711,-77.108934
2427,38.783307,-77.103819
2428,38.782546,-77.098898
2429,38.783320,-77.094426
2430,38.782928,-77.089413
2431,38.783400,-77.085548
2432,38.782796,-77.080492
2433,38.782058,-77.075683
2434,38.782917,-77.072260
2435,38.783307,-77.067464
2436,38.782912,-77.062828
2437,38.782071,-77.058935
2438,38.782699,-77.054406
2439,38.783473,-77.049619
2440,38.782743,-77.044841
2441,38.782080,-77.040510
2442,38.782238,-77.035442
2443,38.782796,-77.031130
2444,38.782186,-77.026525
2445,38.783672,-77.022169
2446,38.782226,-77.018174
2447,38.782794,-77.014092
2448,38.783046,-77.008626
2449,38.782346,-77.004586
2450,38.782433,-76.999655
2451,38.783617,-76.994961
2452,38.783276,-76.991669
2453,38.782188,-76.986578
2454,38.782636,-76.981939
2455,38.782674,-76.976953
2456,38.782904,-76.972163
2457,38.782664,-76.968684
2458,38.783366,-76.963221
2459,38.783001,-76.959172
2460,38.782252,-76.954290
2461,38.782304,-76.950068
2462,38.782738,-76.946289
2463,38.783367,-76.941538
2464,38.783111,-76.937626
2465,38.782219,-76.932968
2466,38.783104,-76.928373
2467,38.782808,-76.922783
2468,38.782961,-76.919809
2469,38.783572,-76.914887
2470,38.783043,-76.909954
2471,38.782721,-76.906163
2472,38.783063,-76.901361
2473,38.782968,-76.896181
2474,38.782987,-76.891306
2475,38.782070,-76.888021
2476,38.783159,-76.883718
2477,38.783520,-76.878077
2478,38.783492,-76.874237
2479,38.783640,-76.870182
2480,38.782733,-76.865445
2481,38.783193,-76.860160
2482,38.783228,-76.855685
2483,38.783401,-76.851933
2484,38.782802,-76.846705
2485,38.783660,-76.843075
2486,38.782521,-76.838075
2487,38.782665,-76.834112
2488,38.782752,-76.828738
2489,38.782510,-76.824983
2490,38.783234,-76.820226
2491,38.782932,-76.815271
2492,38.783236,-76.810609
2493,38.782179,-76.805892
2494,38.783115,-76.800924
2495,38.782853,-76.796957
2496,38.783665,-76.791917
2497,38.782499,-76.788092
2498,38.782552,-76.783738
2499,38.783775,-76.779543
2500,38.786720,-77.225112
2501,38.787423,-77.220483
2502,38.787374,-77.216793
2503,38.787585,-77.211336
2504,38.788251,-77.208105
2505,38.786530,-77.202477
2506,38.786699,-77.197571
2507,38.787927,-77.192795
2508,38.787233,-77.189489
2509,38.787496,-77.184437
2510,38.786507,-77.180719
2511,38.786994,-77.175153
2512,38.787041,-77.171159
2513,38.787070,-77.167557
2514,38.787722,-77.162448
2515,38.787792,-77.157449
2516,38.786539,-77.153738
2517,38.787082,-77.148941
2518,38.787698,-77.143394
2519,38.787923,-77.139377
2520,38.787354,-77.134906
2521,38.788094,-77.130564
2522,38.787090,-77.125614
2523,38.787232,-77.121185
2524,38.787991,-77.117479
2525,38.787793,-77.112945
2526,38.787452,-77.108634
2527,38.787722,-77.103064
2528,38.788087,-77.099363
2529,38.788234,-77.094990
2530,38.786543,-77.089219
2531,38.787615,-77.084969
2532,38.787515,-77.081280
2533,38.787559,-77.075920
2534,38.787841,-77.071702
2535,38.787053,-77.068411
2536,38.787232,-77.063068
2537,38.786915,-77.058645
2538,38.788200,-77.054566
2539,38.787031,-77.050248
2540,38.787901,-77.044545
2541,38.788132,-77.040642
2542,38.786531,-77.036067
2543,38.787387,-77.032090
2544,38.788151,-77.026608
2545,38.787430,-77.022026
2546,38.786745,-77.017348
2547,38.787968,-77.012724
2548,38.787706,-77.009671
2549,38.787792,-77.004578
2550,38.787772,-76.999960
2551,38.786494,-76.994717
2552,38.787724,-76.990821
2553,38.786643,-76.986546
2554,38.786570,-76.981945
2555,38.787674,-76.977815
2556,38.787527,-76.973311
2557,38.788094,-76.968791
2558,38.786833,-76.964366
2559,38.787062,-76.959566
2560,38.786698,-76.955587
2561,38.786980,-76.951324
2562,38.787609,-76.945921
2563,38.786859,-76.941711
2564,38.787060,-76.937583
2565,38.787756,-76.932823
2566,38.786928,-76.928700
2567,38.787591,-76.923714
2568,38.787286,-76.919585
2569,38.787335,-76.914098
2570,38.786677,-76.910714
2571,38.787255,-76.905984
2572,38.787561,-76.900734
2573,38.787993,-76.896037
2574,38.787597,-76.892230
2575,38.787959,-76.887004
2576,38.787695,-76.882823
2577,38.788241,-76.877918
2578,38.787326,-76.874537
2579,38.787951,-76.868613
2580,38.787330,-76.864945
2581,38.787720,-76.859982
2582,38.787325,-76.856339
2583,38.786890,-76.850701
2584,38.787598,-76.846103
2585,38.787193,-76.841983
2586,38.787685,-76.837318
2587,38.788076,-76.833418
2588,38.786541,-76.828873
2589,38.787120,-76.824394
2590,38.786794,-76.819337
2591,38.787576,-76.815987
2592,38.786672,-76.810239
2593,38.787922,-76.806620
2594,38.787657,-76.801275
2595,38.787446,-76.797476
2596,38.787231,-76.792575
2597,38.787474,-76.787434
2598,38.787178,-76.784071
2599,38.787953,-76.779115
2600,38.792404,-77.225342
2601,38.792410,-77.220640
2602,38.791416,-77.215923
2603,38.791131,-77.210935
2604,38.792026,-77.207231
2605,38.792058,-77.202770
2606,38.791991,-77.197618
2607,38.791308,-77.192872
2608,38.791116,-77.189894
2609,38.792458,-77.184196
2610,38.791674,-77.180190
2611,38.792180,-77.176413
2612,38.792463,-77.170473
2613,38.792618,-77.166421
2614,38.790991,-77.162799
2615,38.791260,-77.157601
2616,38.791694,-77.153013
2617,38.791344,-77.148322
2618,38.791561,-77.144018
2619,38.792636,-77.139992
2620,38.792691,-77.135253
2621,38.792761,-77.130911
2622,38.791152,-77.127012
2623,38.792768,-77.121794
2624,38.791221,-77.117488
2625,38.791656,-77.112525
2626,38.791087,-77.107742
2627,38.792470,-77.103857
2628,38.792543,-77.098440
2629,38.791415,-77.094230
2630,38.791701,-77.090418
2631,38.791681,-77.085799
2632,38.791973,-77.080788
2633,38.791847,-77.077138
2634,38.791684,-77.071307
2635,38.792504,-77.068191
2636,38.792788,-77.062757
2637,38.791233,-77.059330
2638,38.791019,-77.053655
2639,38.791868,-77.049664
2640,38.792775,-77.045793
2641,38.792148,-77.040692
2642,38.791813,-77.035515
2643,38.792080,-77.031665
2644,38.791315,-77.027010
2645,38.791986,-77.022613
2646,38.791631,-77.018584
2647,38.792080,-77.013373
2648,38.792517,-77.009483
2649,38.791895,-77.004665
2650,38.791975,-77.000240
2651,38.792754,-76.995373
2652,38.792261,-76.991688
2653,38.791859,-76.986143
2654,38.791247,-76.981565
2655,38.792763,-76.976606
2656,38.792394,-76.973036
2657,38.791132,-76.967766
2658,38.791150,-76.964014
2659,38.792327,-76.958630
2660,38.791132,-76.954714
2661,38.792429,-76.950788
2662,38.791086,-76.946228
2663,38.792394,-76.941498
2664,38.791915,-76.936992
2665,38.792313,-76.932575
2666,38.792722,-76.927391
2667,38.791512,-76.924261
2668,38.792654,-76.918470
2669,38.792301,-76.914300
2670,38.791102,-76.909958
2671,38.791296,-76.906213
2672,38.792775,-76.900344
2673,38.792116,-76.896781
2674,38.791140,-76.891882
2675,38.792525,-76.887788
2676,38.791230,-76.883278
2677,38.792537,-76.879254
2678,38.791192,-76.874460
2679,38.792057,-76.869998
2680,38.791796,-76.864310
2681,38.791462,-76.859999
2682,38.791865,-76.855316
2683,38.792544,-76.851635
2684,38.791143,-76.847486
2685,38.792674,-76.842965
2686,38.791885,-76.836948
2687,38.792379,-76.833806
2688,38.791784,-76.828581
2689,38.791371,-76.823902
2690,38.791613,-76.819563
2691,38.792352,-76.816007
2692,38.791293,-76.810993
2693,38.791534,-76.805863
2694,38.792347,-76.801743
2695,38.791675,-76.796927
2696,38.791846,-76.793432
2697,38.792559,-76.789168
2698,38.792662,-76.783876
2699,38.792214,-76.778447
2700,38.796726,-77.226052
2701,38.797149,-77.220473
2702,38.797218,-77.216339
2703,38.797150,-77.211066
2704,38.796099,-77.207627
2705,38.795673,-77.202425
2706,38.796200,-77.197706
2707,38.796845,-77.193272
2708,38.796556,-77.189739
2709,38.796103,-77.184342
2710,38.795820,-77.180094
2711,38.796708,-77.175078
2712,38.795517,-77.171896
2713,38.795683,-77.166764
2714,38.795891,-77.162553
2715,38.795843,-77.158516
2716,38.795661,-77.152363
2717,38.796679,-77.148044
2718,38.797208,-77.143895
2719,38.796771,-77.140324
2720,38.797039,-77.135802
2721,38.796678,-77.129910
2722,38.796515,-77.125284
2723,38.797110,-77.121269
2724,38.795952,-77.117177
2725,38.797182,-77.112363
2726,38.797158,-77.108511
2727,38.796265,-77.102877
2728,38.796883,-77.099417
2729,38.795787,-77.095362
2730,38.796896,-77.090301
2731,38.796095,-77.086378
2732,38.797217,-77.081505
2733,38.796289,-77.076591
2734,38.797169,-77.071873
2735,38.795817,-77.067582
2736,38.795755,-77.062579
2737,38.795889,-77.058300
2738,38.797140,-77.053666
2739,38.795682,-77.050319
2740,38.796525,-77.045494
2741,38.796299,-77.039826
2742,38.795764,-77.035783
2743,38.797176,-77.031235
2744,38.795976,-77.026667
2745,38.797125,-77.022388
2746,38.796424,-77.017225
2747,38.796380,-77.013629
2748,38.797016,-77.008503
2749,38.796911,-77.004432
2750,38.795501,-76.999182
2751,38.796969,-76.995528
2752,38.796518,-76.990207
2753,38.796142,-76.986159
2754,38.796217,-76.981744
2755,38.797223,-76.978215
2756,38.796459,-76.972142
2757,38.795640,-76.968541
2758,38.796877,-76.963698
2759,38.795814,-76.960289
2760,38.796188,-76.955512
2761,38.796749,-76.949736
2762,38.796632,-76.946200
2763,38.795648,-76.941202
2764,38.796820,-76.937586
2765,38.795843,-76.932037
2766,38.796564,-76.927947
2767,38.795609,-76.923350
2768,38.796050,-76.918858
2769,38.796999,-76.914506
2770,38.797290,-76.910744
2771,38.795596,-76.904887
2772,38.795573,-76.901589
2773,38.796950,-76.896095
2774,38.796321,-76.891571
2775,38.797071,-76.888020
2776,38.796539,-76.882117
2777,38.795562,-76.879024
2778,38.796674,-76.873926
2779,38.797150,-76.870188
2780,38.796759,-76.865531
2781,38.795806,-76.861171
2782,38.796049,-76.855327
2783,38.796317,-76.851945
2784,38.796560,-76.846274
2785,38.795687,-76.842347
2786,38.796935,-76.838341
2787,38.796945,-76.833466
2788,38.796958,-76.827960
2789,38.796718,-76.824641
2790,38.797254,-76.819683
2791,38.795743,-76.814709
2792,38.796925,-76.810335
2793,38.796564,-76.806603
2794,38.795713,-76.802448
2795,38.796244,-76.796944
2796,38.796493,-76.792903
2797,38.797163,-76.789116
2798,38.795676,-76.783158
2799,38.796599,-76.778779
2800,38.800028,-77.225249
2801,38.800011,-77.221298
2802,38.800161,-77.215943
2803,38.801598,-77.211863
2804,38.801455,-77.206716
2805,38.801247,-77.203232
2806,38.801153,-77.198157
2807,38.800742,-77.192904
2808,38.801100,-77.190022
2809,38.800324,-77.184685
2810,38.801712,-77.179951
2811,38.801410,-77.175950
2812,38.800008,-77.171647
2813,38.800212,-77.166612
2814,38.800172,-77.162411
2815,38.801371,-77.157586
2816,38.800395,-77.152666
2817,38.801188,-77.149051
2818,38.800349,-77.143610
2819,38.801235,-77.138795
2820,38.800855,-77.135718
2821,38.801207,-77.131454
2822,38.801162,-77.126513
2823,38.800783,-77.121920
2824,38.801451,-77.116652
2825,38.800078,-77.112179
2826,38.801666,-77.108692
2827,38.801415,-77.103631
2828,38.800209,-77.098387
2829,38.801300,-77.094428
2830,38.800587,-77.090633
2831,38.801220,-77.085900
2832,38.801404,-77.081394
2833,38.800177,-77.076148
2834,38.801567,-77.072296
2835,38.800398,-77.067620
2836,38.800873,-77.062359
2837,38.800261,-77.057788
2838,38.800820,-77.054257
2839,38.800246,-77.049153
2840,38.801139,-77.044188
2841,38.800364,-77.041212
2842,38.801247,-77.036829
2843,38.800246,-77.030898
2844,38.800826,-77.027619
2845,38.800619,-77.021826
2846,38.801088,-77.017496
2847,38.801150,-77.013313
2848,38.800306,-77.008162
2849,38.801541,-77.005250
2850,38.801544,-77.000019
2851,38.801794,-76.995330
2852,38.801508,-76.991389
2853,38.801315,-76.986061
2854,38.800444,-76.982293
2855,38.801044,-76.976771
2856,38.801066,-76.973605
2857,38.801034,-76.969360
2858,38.801766,-76.964793
2859,38.800848,-76.958975
2860,38.800061,-76.954899
2861,38.800864,-76.949913
2862,38.801480,-76.946032
2863,38.800433,-76.941336
2864,38.800022,-76.936519
2865,38.801712,-76.933094
2866,38.800533,-76.927662
2867,38.800163,-76.923460
2868,38.800549,-76.918553
2869,38.801546,-76.913969
2870,38.800044,-76.909991
2871,38.801391,-76.904731
2872,38.800730,-76.900379
2873,38.800667,-76.896461
2874,38.801141,-76.891243
2875,38.800127,-76.886678
2876,38.800600,-76.883725
2877,38.800767,-76.878793
2878,38.801705,-76.873797
2879,38.801431,-76.868851
2880,38.800146,-76.864179
2881,38.801326,-76.861163
2882,38.801703,-76.855541
